Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Longitude,Latitude,
2024,257,105523,105523,108-128 Leicester Street CARLTON VIC 3053,Carlton,Stovetop,Cafe 108-128 Leicester Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,16,144.9609717,-37.80335267,
2024,260,103262,103262,149-155 Berkeley Street MELBOURNE VIC 3000,Carlton,More Tea,233 Pelham Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,20,144.9582402,-37.80219264,
2024,260,103272,103272,642-644 Elizabeth Street MELBOURNE VIC 3000,Carlton,Arabesque,642-644 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.9586142,-37.80328692,
2024,263,101243,101243,71-79 Bouverie Street CARLTON VIC 3053,Carlton,Humble Rays,Retail 1 71-79 Bouverie Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,60,144.96141,-37.80477948,
2024,263,105527,105527,Journal - Uni Place 16-32 Leicester Street CARLTON VIC 3053,Carlton,Manja Melbourne,28 Leicester Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,60,144.9605086,-37.80570036,
2024,264,644814,644814,156-172 Victoria Street CARLTON VIC 3053,Carlton,Laurus - Lou Mei Fun,158 Victoria Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,95,144.9619408,-37.80614561,
2024,264,644814,644814,156-172 Victoria Street CARLTON VIC 3053,Carlton,Soul Soul Cafe,"Shop 1, Level 1 158 Victoria Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,60,144.9619408,-37.80614561,
2024,265,101592,101592,87 Cardigan Street CARLTON VIC 3053,Carlton,Woodside Green,87 Cardigan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,18,144.9644461,-37.80486182,
2024,265,107867,107867,139-155 Queensberry Street CARLTON VIC 3053,Carlton,Torissong,143 Queensberry Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,16,144.9639206,-37.80493297,
2024,265,109380,109380,498-504 Swanston Street CARLTON VIC 3053,Carlton,Oxi Tea Room,5 Cornell Place CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,16,144.9637168,-37.80521815,
2024,265,109380,109380,498-504 Swanston Street CARLTON VIC 3053,Carlton,Oxi Tea Room,5 Cornell Place CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,6,144.9637168,-37.80521815,
2024,265,109380,109380,498-504 Swanston Street CARLTON VIC 3053,Carlton,The Budapest Cafe,498 Swanston Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,32,144.9637168,-37.80521815,
2024,265,109384,109384,462-468 Swanston Street CARLTON VIC 3053,Carlton,Boogie House Hotpot,"Part Unit 1, Ground 466 Swanston Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,48,144.96333,-37.8060084,
2024,265,109848,109848,96-100 Victoria Street CARLTON VIC 3053,Carlton,Panda Hot Pot,96-100 Victoria Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,198,144.964176,-37.80649729,
2024,265,664021,664021,23-37 Cardigan Street CARLTON VIC 3053,Carlton,Coffee On Cardigan,Part Level 4 23-27 Cardigan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,68,144.9639578,-37.80593475,
2024,266,106082,106082,33-89 Lygon Street CARLTON VIC 3053,Carlton,Ej's Cafe,Part Level 4 53-59 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,50,144.9654926,-37.80548997,
2024,266,109851,109851,74 Victoria Street CARLTON VIC 3053,Carlton,Chinger Biang Biang Noodle,Ground 74 Victoria Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,144.9653525,-37.80670091,
2024,266,111078,111078,16-26 Orr Street CARLTON VIC 3053,Carlton,Hi Chong Qing Cafe & Noodle Bar,Part Ground 22 Orr Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,144.9654006,-37.80634019,
2024,268,108154,108153,Montefiore House Exhibition Mews 49 Rathdowne Street CARLTON VIC 3053,Carlton,Epocha Restaurant,Montefiore House Exhibition Mews 49 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9685944,-37.80578725,
2024,270,620791,104468,Ian Potter Museum of Art Building 136 230 Grattan Street PARKVILLE VIC 3010,Parkville,The Potter Espresso Bar,Part Ground Ian Potter Museum of Art Building 136 230 Grattan Street PARKVILLE VIC 3010,4511,Cafes and Restaurants,Seats - Indoor,18,144.9612587,-37.79738772,
2024,270,627740,104468,Student Pavilion Building 162 230 Grattan Street PARKVILLE VIC 3010,Parkville,Journeys Cafe by ASRC,Part Level 4 Student Pavilion Building 162 230 Grattan Street PARKVILLE VIC 3010,4511,Cafes and Restaurants,Seats - Indoor,20,144.9612587,-37.79738772,
2024,270,636694,104468,Kenneth Myer Building 144 30 Royal Parade PARKVILLE VIC 3010,Parkville,Dr Dax Kitchen,Part Kenneth Myer Building 144 30 Royal Parade PARKVILLE VIC 3010,4511,Cafes and Restaurants,Seats - Outdoor,50,144.9612587,-37.79738772,
2024,271,102052,102052,Ormond College 29-55 College Crescent PARKVILLE VIC 3052,Parkville,Sage And Grace - The Communitas Café,Part Ground 29 College Crescent PARKVILLE VIC 3052,4511,Cafes and Restaurants,Seats - Indoor,50,144.9605931,-37.79301729,
2024,309,101104,101104,11-13 Boundary Road NORTH MELBOURNE VIC 3051,North Melbourne,The Humble Goat,11 Boundary Road NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,4,144.938523,-37.79589356,
2024,309,106299,106299,257-259 Macaulay Road NORTH MELBOURNE VIC 3051,North Melbourne,North End Deli,257 Macaulay Road NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,8,144.9381979,-37.79557662,
2024,333,107975,107975,610 Queensberry Street NORTH MELBOURNE VIC 3051,North Melbourne,Palette,Ground 610 Queensberry Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,24,144.9471384,-37.80252643,
2024,333,107981,107981,594 Queensberry Street NORTH MELBOURNE VIC 3051,North Melbourne,Twenty & Six Espresso,594 Queensberry Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9475391,-37.80257071,
2024,345,103396,103396,13-15 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Toast Kitchen Cafe,Ground 13 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9490422,-37.80463699,
2024,345,103403,103403,37 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Char Siu House,37 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,38,144.9490851,-37.80412429,
2024,345,103407,103407,47 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Wonky Trolley,47 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,18,144.9490475,-37.80390823,
2024,345,103407,103407,47 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Wonky Trolley,47 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,30,144.9490475,-37.80390823,
2024,345,103413,103413,63 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Bistro De Paris,63 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,10,144.9492052,-37.80360299,
2024,345,103415,103415,69-71 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Errol's Cafe,69-71 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9490834,-37.80345572,
2024,345,103419,103419,81 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Snax Cafe,81 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,18,144.9492871,-37.80323404,
2024,345,570824,570824,520-528 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Lumen People,522 Victoria Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,4,144.9487135,-37.80474738,
2024,346,103426,103426,103-107 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Auction Rooms Cafe,103-107 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,104,144.9494608,-37.8024571,
2024,346,107986,107986,566-574 Queensberry Street NORTH MELBOURNE VIC 3051,North Melbourne,French Quarter Patisserie,568 Queensberry Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,14,144.9484757,-37.80271264,
2024,346,107986,107986,566-574 Queensberry Street NORTH MELBOURNE VIC 3051,North Melbourne,French Quarter Patisserie,568 Queensberry Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,24,144.9484757,-37.80271264,
2024,354,103520,103520,34 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,KL Bunga Raya,Ground 34 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,15,144.9497225,-37.80435713,
2024,354,103525,103525,10-14 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Sosta Cucina,12-14 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,60,144.9495688,-37.80483255,
2024,354,103525,103525,10-14 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Sosta Cucina,12-14 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,22,144.9495688,-37.80483255,
2024,354,103526,103526,8 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Arbutus,8 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9495809,-37.80489365,
2024,354,105606,105606,19-21 Leveson Street NORTH MELBOURNE VIC 3051,North Melbourne,Roasting Warehouse,19-21 Leveson Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,48,144.9505945,-37.80447359,
2024,354,109790,109790,500 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,El Sabor,500 Victoria Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,4,144.9496812,-37.804917,
2024,357,105039,105039,8-14 Howard Street NORTH MELBOURNE VIC 3051,North Melbourne,Le Bajo,Ground 8-14 Howard Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,28,144.9542433,-37.80509175,
2024,357,109821,109821,370-372 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Pho Victoria,372 Victoria Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,38,144.9539606,-37.80542263,
2024,357,109824,109824,Ramsden Apartments 352-362 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Sakedokoro Namara,360 Victoria Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9543385,-37.80537801,
2024,360,107531,107531,122-124 Peel Street NORTH MELBOURNE VIC 3051,North Melbourne,Maria's Trattoria,122-124 Peel Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,80,144.9564599,-37.80519937,
2024,361,109839,109839,260 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Melbourne Toodouri,260 Victoria Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,60,144.9577237,-37.80583959,
2024,362,103242,103242,579-581 Elizabeth Street MELBOURNE VIC 3000,North Melbourne,Dancing Flame Charcoal Grill,Ground 579-581 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.9582918,-37.80471151,
2024,375,103810,103810,RMIT Village 5-17 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,Gai Wong,"Shop 1, 5-17 Flemington Road NORTH MELBOURNE VIC 3051",4511,Cafes and Restaurants,Seats - Indoor,40,144.9558712,-37.80140031,
2024,375,103810,103810,RMIT Village 5-17 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,Gai Wong,"Shop 1, 5-17 Flemington Road NORTH MELBOURNE VIC 3051",4511,Cafes and Restaurants,Seats - Outdoor,18,144.9558712,-37.80140031,
2024,376,103811,103811,19-35 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,Sinjeon,31 Blackwood Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,20,144.9552001,-37.80067768,
2024,376,103812,103812,37 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,A Treat of France,37 Flemington Road NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,32,144.9551697,-37.80032188,
2024,377,103814,103814,47-59 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,Joe's Eatery,"Unit 9, Ground 55 Flemington Road NORTH MELBOURNE VIC 3051",4511,Cafes and Restaurants,Seats - Indoor,72,144.954319,-37.7997297,
2024,378,103824,103824,George Apartments 97-103 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,Avist Cafe,101 Flemington Road NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,40,144.9527053,-37.79844294,
2024,378,103824,103824,George Apartments 97-103 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,Avist Cafe,101 Flemington Road NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,34,144.9527053,-37.79844294,
2024,410,105083,105083,1-9 Dryburgh Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Sassy Italian Restaurant,1-7 Dryburgh Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,100,144.9424169,-37.80671459,
2024,413,568593,568593,661-667 Spencer Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Tong Fu Garden Melbourne,661-663 Spencer Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,60,144.944447,-37.80624547,
2024,413,568593,568593,661-667 Spencer Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Tong Fu Garden Melbourne,661-663 Spencer Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Outdoor,36,144.944447,-37.80624547,
2024,414,108882,108882,617-643 Spencer Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Hunters And Disciples,"Part Unit 39, 617-643 Spencer Street WEST MELBOURNE VIC 3003",4511,Cafes and Restaurants,Seats - Outdoor,10,144.9453528,-37.8068965,
2024,415,104762,104762,72 Hawke Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Butcher Shop Cafe,72 Hawke Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,10,144.9455779,-37.8080043,
2024,423,109716,109716,349-351 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),The Kathmandu Cottage,Ground 349 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,60,144.9497925,-37.80539371,
2024,424,109699,109699,279 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),279,279 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,25,144.9519703,-37.80566937,
2024,432,108434,108434,70-74 Rosslyn Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Le Taj Restaurant,70-74 Rosslyn Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,50,144.9520393,-37.80775631,
2024,434,109697,109697,223 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Little Africa,223 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,28,144.9540448,-37.80590009,
2024,435,107473,107473,25-31 Peel Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),So Thai Tapas & Street Food,Ground 27-31 Peel Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,55,144.9553511,-37.80759351,
2024,435,107486,107486,85-87 Peel Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Hello Jose,Ground 85 Peel Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,20,144.9555843,-37.80619737,
2024,435,109682,109682,173-181 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Kare,173-177 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,25,144.9556037,-37.80606639,
2024,435,109682,109682,173-181 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Pretty Sichuan Taste,89 Peel Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,20,144.9556037,-37.80606639,
2024,440,108411,108411,109-133 Rosslyn Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Fuumi Fuumi,113 Rosslyn Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,20,144.9506508,-37.80906098,
2024,440,108411,108411,109-133 Rosslyn Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Fuumi Fuumi,113 Rosslyn Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Outdoor,8,144.9506508,-37.80906098,
2024,441,714408,102956,108-118 Adderley Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Shiraaz By Rajputana,110 Adderley Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,80,144.948451,-37.81025507,
2024,441,714410,102956,11-27 Wominjeka Walk WEST MELBOURNE VIC 3003,West Melbourne (Residential),The Studio Beans,197 Rosslyn Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Outdoor,6,144.948451,-37.81025507,
2024,444,705841,100852,385-399 Spencer Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Angkor,389 Spencer Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,39,144.9498954,-37.81158829,
2024,503,612530,109449,90-114 Bakehouse Road KENSINGTON VIC 3031,Kensington,Kensington Canteen,100 McClure Road KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Indoor,30,144.9303644,-37.79956864,
2024,547,103380,103380,43 Epsom Road KENSINGTON VIC 3031,Kensington,Local Folk Cafe,43 Epsom Road KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Indoor,45,144.9256096,-37.79223674,
2024,570,613981,103390,"Block A-C, 400 Epsom Road FLEMINGTON VIC 3031",Kensington,The Grazing Paddock Cafe,"Part Block A, Racing Victoria Centre 400 Epsom Road FLEMINGTON VIC 3031",4511,Cafes and Restaurants,Seats - Indoor,38,144.9168903,-37.78417751,
2024,571,602256,602256,Showgrounds Village 320-386 Epsom Road FLEMINGTON VIC 3031,Kensington,Hem 27,"Shop 27, 320-380 Epsom Road FLEMINGTON VIC 3031",4511,Cafes and Restaurants,Seats - Indoor,40,144.9155212,-37.78257295,
2024,571,602256,602256,Showgrounds Village 320-386 Epsom Road FLEMINGTON VIC 3031,Kensington,Pacinos Italian Restaurant,"Shop 28, 320-380 Epsom Road FLEMINGTON VIC 3031",4511,Cafes and Restaurants,Seats - Outdoor,34,144.9155212,-37.78257295,
2024,607,109997,109997,132-142 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Il Duca Restaurant,Part Ground 132 Wellington Parade EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Outdoor,5,144.9855915,-37.81618514,
2024,607,109997,109997,132-142 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Il Duca Restaurant,Part Ground 132 Wellington Parade EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Indoor,60,144.9855915,-37.81618514,
2024,607,109998,109998,122-130 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,The Grey Smith,"Part Unit 1, Ground 126 Wellington Parade EAST MELBOURNE VIC 3002",4511,Cafes and Restaurants,Seats - Indoor,28,144.9859889,-37.81609348,
2024,607,110006,110006,82 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Tadka Hut Indian Cuisine,Ground 82 Wellington Parade EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Indoor,40,144.9873074,-37.8163489,
2024,613,102002,102002,214-222 Clarendon Street EAST MELBOURNE VIC 3002,East Melbourne,Square & Compass,222 Clarendon Street EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Outdoor,13,144.9841122,-37.80970434,
2024,613,102002,102002,214-222 Clarendon Street EAST MELBOURNE VIC 3002,East Melbourne,Square & Compass,222 Clarendon Street EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Indoor,51,144.9841122,-37.80970434,
2024,613,593697,109643,The Victoria 162 Albert Street EAST MELBOURNE VIC 3002,East Melbourne,Grocery Bar East Melbourne,"Unit 5T, 166 Albert Street EAST MELBOURNE VIC 3002",4511,Cafes and Restaurants,Seats - Outdoor,25,144.9856254,-37.81004656,
2024,613,593697,109643,The Victoria 162 Albert Street EAST MELBOURNE VIC 3002,East Melbourne,Alley Cat,"Shop 6-7, 166 Albert Street EAST MELBOURNE VIC 3002",4511,Cafes and Restaurants,Seats - Indoor,50,144.9856254,-37.81004656,
2024,613,593697,109643,The Victoria 162 Albert Street EAST MELBOURNE VIC 3002,East Melbourne,Grocery Bar East Melbourne,"Unit 5T, 166 Albert Street EAST MELBOURNE VIC 3002",4511,Cafes and Restaurants,Seats - Indoor,46,144.9856254,-37.81004656,
2024,615,611569,102007,St Vincent's Private Hospital 137-161 Grey Street EAST MELBOURNE VIC 3002,East Melbourne,Zouki Cafe,Part Ground 159 Grey Street EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Indoor,15,144.9841619,-37.81229599,
2024,618,109996,109996,1-9 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Laurent Boulangerie Patisserie,148 Wellington Parade EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Indoor,51,144.9848341,-37.81608793,
